trip_id,route_id,service_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed
A99-A3858-5-3-35998379791,A99,35998379791,УЛ. ГЕН. ГУРКО,,,A99535998379791,A3858,0,0
TB1-TB2-2-6-9164007201,TB1,9164007201,Ж.К. ДРУЖБА-2,,,TB129164007201,TB2,0,0
TB1-TB3-3-16-9164007201,TB1,9164007201,Ж.К. ХАДЖИ ДИМИТЪР,,,TB139164007201,TB3,0,0
TB1-TB3-2-13-9164007201,TB1,9164007201,Ж.К. ХАДЖИ ДИМИТЪР,,,TB129164007201,TB3,0,0
TB1-TB58-1-21-9164007201,TB1,9164007201,БУЛ. ХРИСТОФОР КОЛУМБ,,,TB119164007201,TB58,0,0
TB1-TB2-4-4-9164007201,TB1,9164007201,Ж.К. ДРУЖБА-2,,,TB149164007201,TB2,0,0
TB1-TB3-3-6-9164007201,TB1,9164007201,Ж.К. ХАДЖИ ДИМИТЪР,,,TB139164007201,TB3,0,0
TB1-TB3-4-15-9164007201,TB1,9164007201,Ж.К. ХАДЖИ ДИМИТЪР,,,TB149164007201,TB3,0,0
TB1-TB2-5-17-9164007201,TB1,9164007201,Ж.К. ДРУЖБА-2,,,TB159164007201,TB2,0,0
TB1-TB2-2-4-9164007201,TB1,9164007201,Ж.К. ДРУЖБА-2,,,TB129164007201,TB2,0,0
TB1-TB3-5-8-9164007201,TB1,9164007201,Ж.К. ХАДЖИ ДИМИТЪР,,,TB159164007201,TB3,0,0
TB1-TB2-7-17-9164007201,TB1,9164007201,Ж.К. ДРУЖБА-2,,,TB179164007201,TB2,0,0
TB1-TB3-2-3-9164007201,TB1,9164007201,Ж.К. ХАДЖИ ДИМИТЪР,,,TB129164007201,TB3,0,0
TB1-TB2-7-19-9164007201,TB1,9164007201,Ж.К. ДРУЖБА-2,,,TB179164007201,TB2,0,0
TB1-TB2-1-6-9164007201,TB1,9164007201,Ж.К. ДРУЖБА-2,,,TB119164007201,TB2,0,0
TB1-TB25-7-2-9164007201,TB1,9164007201,Ж.К. ХАДЖИ ДИМИТЪР,,,TB179164007201,TB25,0,0
TB1-TB3-6-7-9164007201,TB1,9164007201,Ж.К. ХАДЖИ ДИМИТЪР,,,TB169164007201,TB3,0,0
TB1-TB2-7-13-9164007201,TB1,9164007201,Ж.К. ДРУЖБА-2,,,TB179164007201,TB2,0,0
TB1-TB2-2-20-9164007201,TB1,9164007201,Ж.К. ДРУЖБА-2,,,TB129164007201,TB2,0,0
TB1-TB3-2-15-9164007201,TB1,9164007201,Ж.К. ХАДЖИ ДИМИТЪР,,,TB129164007201,TB3,0,0
TB1-TB2-4-16-9164007201,TB1,9164007201,Ж.К. ДРУЖБА-2,,,TB149164007201,TB2,0,0
TB1-TB3-3-14-9164007201,TB1,9164007201,Ж.К. ХАДЖИ ДИМИТЪР,,,TB139164007201,TB3,0,0
TB1-TB3-1-17-9164007201,TB1,9164007201,Ж.К. ХАДЖИ ДИМИТЪР,,,TB119164007201,TB3,0,0
TB1-TB3-4-17-9164007201,TB1,9164007201,Ж.К. ХАДЖИ ДИМИТЪР,,,TB149164007201,TB3,0,0
TB1-TB3-6-11-9164007201,TB1,9164007201,Ж.К. ХАДЖИ ДИМИТЪР,,,TB169164007201,TB3,0,0
TB1-TB28-1-2-9164007201,TB1,9164007201,Ж.К. ДРУЖБА-2,,,TB119164007201,TB28,0,0
TB1-TB2-2-12-9164007201,TB1,9164007201,Ж.К. ДРУЖБА-2,,,TB129164007201,TB2,0,0
TB1-TB2-5-7-9164007201,TB1,9164007201,Ж.К. ДРУЖБА-2,,,TB159164007201,TB2,0,0
TB1-TB3-3-4-9164007201,TB1,9164007201,Ж.К. ХАДЖИ ДИМИТЪР,,,TB139164007201,TB3,0,0
TB1-TB3-5-14-9164007201,TB1,9164007201,Ж.К. ХАДЖИ ДИМИТЪР,,,TB159164007201,TB3,0,0
TB1-TB3-4-13-9164007201,TB1,9164007201,Ж.К. ХАДЖИ ДИМИТЪР,,,TB149164007201,TB3,0,0
TB1-TB2-1-18-9164007201,TB1,9164007201,Ж.К. ДРУЖБА-2,,,TB119164007201,TB2,0,0
TB1-TB3-1-3-9164007201,TB1,9164007201,Ж.К. ХАДЖИ ДИМИТЪР,,,TB119164007201,TB3,0,0
TB1-TB3-6-5-9164007201,TB1,9164007201,Ж.К. ХАДЖИ ДИМИТЪР,,,TB169164007201,TB3,0,0
TB1-TB2-6-4-9164007201,TB1,9164007201,Ж.К. ДРУЖБА-2,,,TB169164007201,TB2,0,0
TB1-TB3-1-5-9164007201,TB1,9164007201,Ж.К. ХАДЖИ ДИМИТЪР,,,TB119164007201,TB3,0,0
TB1-TB2-7-5-9164007201,TB1,9164007201,Ж.К. ДРУЖБА-2,,,TB179164007201,TB2,0,0
TB1-TB2-6-6-9164007201,TB1,9164007201,Ж.К. ДРУЖБА-2,,,TB169164007201,TB2,0,0
TB1-TB3-4-3-9164007201,TB1,9164007201,Ж.К. ХАДЖИ ДИМИТЪР,,,TB149164007201,TB3,0,0
TB1-TB2-2-16-9164007201,TB1,9164007201,Ж.К. ДРУЖБА-2,,,TB129164007201,TB2,0,0
TB1-TB28-4-2-9164007201,TB1,9164007201,Ж.К. ДРУЖБА-2,,,TB149164007201,TB28,0,0
TB1-TB3-7-16-9164007201,TB1,9164007201,Ж.К. ХАДЖИ ДИМИТЪР,,,TB179164007201,TB3,0,0
TB1-TB3-1-9-9164007201,TB1,9164007201,Ж.К. ХАДЖИ ДИМИТЪР,,,TB119164007201,TB3,0,0
TB1-TB3-6-19-9164007201,TB1,9164007201,Ж.К. ХАДЖИ ДИМИТЪР,,,TB169164007201,TB3,0,0
TB1-TB3-7-6-9164007201,TB1,9164007201,Ж.К. ХАДЖИ ДИМИТЪР,,,TB179164007201,TB3,0,0
TB1-TB3-7-14-9164007201,TB1,9164007201,Ж.К. ХАДЖИ ДИМИТЪР,,,TB179164007201,TB3,0,0
TB1-TB3-2-9-9164007201,TB1,9164007201,Ж.К. ХАДЖИ ДИМИТЪР,,,TB129164007201,TB3,0,0
TB1-TB519-6-22-9164007201,TB1,9164007201,БУЛ. ПРОФ.ЦВ. ЛАЗАРОВ,,,TB169164007201,TB519,0,0
TB1-TB2-3-5-9164007201,TB1,9164007201,Ж.К. ДРУЖБА-2,,,TB139164007201,TB2,0,0
TB1-TB3-4-7-9164007201,TB1,9164007201,Ж.К. ХАДЖИ ДИМИТЪР,,,TB149164007201,TB3,0,0
TB1-TB2-2-18-9164007201,TB1,9164007201,Ж.К. ДРУЖБА-2,,,TB129164007201,TB2,0,0
TB1-TB3-7-4-9164007201,TB1,9164007201,Ж.К. ХАДЖИ ДИМИТЪР,,,TB179164007201,TB3,0,0
TB1-TB28-2-2-9164007201,TB1,9164007201,Ж.К. ДРУЖБА-2,,,TB129164007201,TB28,0,0
TB1-TB3-5-12-9164007201,TB1,9164007201,Ж.К. ХАДЖИ ДИМИТЪР,,,TB159164007201,TB3,0,0
TB1-TB3-6-15-9164007201,TB1,9164007201,Ж.К. ХАДЖИ ДИМИТЪР,,,TB169164007201,TB3,0,0
TB1-TB3-3-10-9164007201,TB1,9164007201,Ж.К. ХАДЖИ ДИМИТЪР,,,TB139164007201,TB3,0,0
TB1-TB2-1-16-9164007201,TB1,9164007201,Ж.К. ДРУЖБА-2,,,TB119164007201,TB2,0,0
TB1-TB2-4-12-9164007201,TB1,9164007201,Ж.К. ДРУЖБА-2,,,TB149164007201,TB2,0,0
TB1-TB3-1-15-9164007201,TB1,9164007201,Ж.К. ХАДЖИ ДИМИТЪР,,,TB119164007201,TB3,0,0
TB1-TB2-4-14-9164007201,TB1,9164007201,Ж.К. ДРУЖБА-2,,,TB149164007201,TB2,0,0
TB1-TB2-5-11-9164007201,TB1,9164007201,Ж.К. ДРУЖБА-2,,,TB159164007201,TB2,0,0
TB1-TB2-4-6-9164007201,TB1,9164007201,Ж.К. ДРУЖБА-2,,,TB149164007201,TB2,0,0
TB1-TB2-7-3-9164007201,TB1,9164007201,Ж.К. ДРУЖБА-2,,,TB179164007201,TB2,0,0
TB1-TB3-3-8-9164007201,TB1,9164007201,Ж.К. ХАДЖИ ДИМИТЪР,,,TB139164007201,TB3,0,0
TB1-TB2-7-11-9164007201,TB1,9164007201,Ж.К. ДРУЖБА-2,,,TB179164007201,TB2,0,0
TB1-TB2-6-12-9164007201,TB1,9164007201,Ж.К. ДРУЖБА-2,,,TB169164007201,TB2,0,0
TB1-TB3-2-11-9164007201,TB1,9164007201,Ж.К. ХАДЖИ ДИМИТЪР,,,TB129164007201,TB3,0,0
TB1-TB3-3-18-9164007201,TB1,9164007201,Ж.К. ХАДЖИ ДИМИТЪР,,,TB139164007201,TB3,0,0
TB1-TB3-1-13-9164007201,TB1,9164007201,Ж.К. ХАДЖИ ДИМИТЪР,,,TB119164007201,TB3,0,0
TB1-TB3-5-4-9164007201,TB1,9164007201,Ж.К. ХАДЖИ ДИМИТЪР,,,TB159164007201,TB3,0,0
TB1-TB3-7-8-9164007201,TB1,9164007201,Ж.К. ХАДЖИ ДИМИТЪР,,,TB179164007201,TB3,0,0
TB1-TB2-4-10-9164007201,TB1,9164007201,Ж.К. ДРУЖБА-2,,,TB149164007201,TB2,0,0
TB1-TB2-5-13-9164007201,TB1,9164007201,Ж.К. ДРУЖБА-2,,,TB159164007201,TB2,0,0
TB1-TB3-4-5-9164007201,TB1,9164007201,Ж.К. ХАДЖИ ДИМИТЪР,,,TB149164007201,TB3,0,0
TB1-TB3-1-11-9164007201,TB1,9164007201,Ж.К. ХАДЖИ ДИМИТЪР,,,TB119164007201,TB3,0,0
TB1-TB2-6-8-9164007201,TB1,9164007201,Ж.К. ДРУЖБА-2,,,TB169164007201,TB2,0,0
TB1-TB3-2-7-9164007201,TB1,9164007201,Ж.К. ХАДЖИ ДИМИТЪР,,,TB129164007201,TB3,0,0
TB1-TB3-5-18-9164007201,TB1,9164007201,Ж.К. ХАДЖИ ДИМИТЪР,,,TB159164007201,TB3,0,0
TB1-TB2-2-10-9164007201,TB1,9164007201,Ж.К. ДРУЖБА-2,,,TB129164007201,TB2,0,0
TB1-TB3-2-19-9164007201,TB1,9164007201,Ж.К. ХАДЖИ ДИМИТЪР,,,TB129164007201,TB3,0,0
TB1-TB25-3-2-9164007201,TB1,9164007201,Ж.К. ХАДЖИ ДИМИТЪР,,,TB139164007201,TB25,0,0
TB1-TB3-6-3-9164007201,TB1,9164007201,Ж.К. ХАДЖИ ДИМИТЪР,,,TB169164007201,TB3,0,0
TB1-TB3-6-13-9164007201,TB1,9164007201,Ж.К. ХАДЖИ ДИМИТЪР,,,TB169164007201,TB3,0,0
TB1-TB3-1-19-9164007201,TB1,9164007201,Ж.К. ХАДЖИ ДИМИТЪР,,,TB119164007201,TB3,0,0
TB1-TB2-2-8-9164007201,TB1,9164007201,Ж.К. ДРУЖБА-2,,,TB129164007201,TB2,0,0
TB1-TB58-2-21-9164007201,TB1,9164007201,БУЛ. ХРИСТОФОР КОЛУМБ,,,TB129164007201,TB58,0,0
TB1-TB25-5-2-9164007201,TB1,9164007201,Ж.К. ХАДЖИ ДИМИТЪР,,,TB159164007201,TB25,0,0
TB1-TB3-6-21-9164007201,TB1,9164007201,Ж.К. ХАДЖИ ДИМИТЪР,,,TB169164007201,TB3,0,0
TB3-TB866-9-5-6015886401,TB3,6015886401,УЛ. ВИШОВГРАД,,,TB396015886401,TB866,0,0
TB3-TB295-1-23-6015886401,TB3,6015886401,УМБАЛ СВ. АННА-УХО,,,TB316015886401,TB295,0,0
TB3-TB866-7-21-6015886401,TB3,6015886401,УЛ. ВИШОВГРАД,,,TB376015886401,TB866,0,0
TB3-TB295-9-22-6015886401,TB3,6015886401,УМБАЛ СВ. АННА-УХО,,,TB396015886401,TB295,0,0
TB3-TB866-3-22-6015886401,TB3,6015886401,УЛ. ВИШОВГРАД,,,TB336015886401,TB866,0,0
TB3-TB295-6-9-6015886401,TB3,6015886401,УМБАЛ СВ. АННА-УХО,,,TB366015886401,TB295,0,0
TB3-TB295-2-21-6015886401,TB3,6015886401,УМБАЛ СВ. АННА-УХО,,,TB326015886401,TB295,0,0
TB3-TB295-6-11-6015886401,TB3,6015886401,УМБАЛ СВ. АННА-УХО,,,TB366015886401,TB295,0,0
TB3-TB866-8-3-6015886401,TB3,6015886401,УЛ. ВИШОВГРАД,,,TB386015886401,TB866,0,0
TB3-TB866-5-22-6015886401,TB3,6015886401,УЛ. ВИШОВГРАД,,,TB356015886401,TB866,0,0
TB3-TB295-8-12-6015886401,TB3,6015886401,УМБАЛ СВ. АННА-УХО,,,TB386015886401,TB295,0,0
TB3-TB872-2-2-6015886401,TB3,6015886401,УЛ. ВИШОВГРАД,,,TB326015886401,TB872,0,0
TB3-TB295-2-23-6015886401,TB3,6015886401,УМБАЛ СВ. АННА-УХО,,,TB326015886401,TB295,0,0
TB3-TB866-5-8-6015886401,TB3,6015886401,УЛ. ВИШОВГРАД,,,TB356015886401,TB866,0,0
TB3-TB866-7-13-6015886401,TB3,6015886401,УЛ. ВИШОВГРАД,,,TB376015886401,TB866,0,0
TB3-TB295-5-9-6015886401,TB3,6015886401,УМБАЛ СВ. АННА-УХО,,,TB356015886401,TB295,0,0
TB3-TB866-8-21-6015886401,TB3,6015886401,УЛ. ВИШОВГРАД,,,TB386015886401,TB866,0,0
TB3-TB866-1-20-6015886401,TB3,6015886401,УЛ. ВИШОВГРАД,,,TB316015886401,TB866,0,0
TB3-TB866-3-16-6015886401,TB3,6015886401,УЛ. ВИШОВГРАД,,,TB336015886401,TB866,0,0
TB3-TB295-8-10-6015886401,TB3,6015886401,УМБАЛ СВ. АННА-УХО,,,TB386015886401,TB295,0,0
TB3-TB866-7-7-6015886401,TB3,6015886401,УЛ. ВИШОВГРАД,,,TB376015886401,TB866,0,0
TB3-TB866-4-4-6015886401,TB3,6015886401,УЛ. ВИШОВГРАД,,,TB346015886401,TB866,0,0
TB1-TB2-1-12-9164007201,TB1,9164007201,Ж.К. ДРУЖБА-2,,,TB119164007201,TB2,0,0
TB3-TB49-3-24-6015886401,TB3,6015886401,ПЛОЩАД НА АВИАЦИЯТА,,,TB336015886401,TB49,0,0
TB3-TB866-8-15-6015886401,TB3,6015886401,УЛ. ВИШОВГРАД,,,TB386015886401,TB866,0,0
TB3-TB295-1-21-6015886401,TB3,6015886401,УМБАЛ СВ. АННА-УХО,,,TB316015886401,TB295,0,0
TB3-TB295-3-11-6015886401,TB3,6015886401,УМБАЛ СВ. АННА-УХО,,,TB336015886401,TB295,0,0
TB3-TB295-7-6-6015886401,TB3,6015886401,УМБАЛ СВ. АННА-УХО,,,TB376015886401,TB295,0,0
TB3-TB507-8-2-6015886401,TB3,6015886401,УМБАЛ СВ. АННА-УХО,,,TB386015886401,TB507,0,0
TB3-TB866-5-20-6015886401,TB3,6015886401,УЛ. ВИШОВГРАД,,,TB356015886401,TB866,0,0
TB3-TB295-8-8-6015886401,TB3,6015886401,УМБАЛ СВ. АННА-УХО,,,TB386015886401,TB295,0,0
TB3-TB295-3-15-6015886401,TB3,6015886401,УМБАЛ СВ. АННА-УХО,,,TB336015886401,TB295,0,0
A99-A3858-6-28-35998379791,A99,35998379791,УЛ. ГЕН. ГУРКО,,,A99635998379791,A3858,0,0
TB3-TB295-9-18-6015886401,TB3,6015886401,УМБАЛ СВ. АННА-УХО,,,TB396015886401,TB295,0,0
TB3-TB866-1-6-6015886401,TB3,6015886401,УЛ. ВИШОВГРАД,,,TB316015886401,TB866,0,0
TB3-TB295-1-11-6015886401,TB3,6015886401,УМБАЛ СВ. АННА-УХО,,,TB316015886401,TB295,0,0
TB3-TB295-9-14-6015886401,TB3,6015886401,УМБАЛ СВ. АННА-УХО,,,TB396015886401,TB295,0,0
TB3-TB295-8-6-6015886401,TB3,6015886401,УМБАЛ СВ. АННА-УХО,,,TB386015886401,TB295,0,0
A99-A1316-4-25-35998379791,A99,35998379791,ЛЕТИЩЕ СОФИЯ ТЕРМИНАЛ 2,,,A99435998379791,A1316,0,0
TB3-TB295-4-7-6015886401,TB3,6015886401,УМБАЛ СВ. АННА-УХО,,,TB346015886401,TB295,0,0
TB3-TB866-2-8-6015886401,TB3,6015886401,УЛ. ВИШОВГРАД,,,TB326015886401,TB866,0,0
TB3-TB295-3-5-6015886401,TB3,6015886401,УМБАЛ СВ. АННА-УХО,,,TB336015886401,TB295,0,0
TB3-TB866-3-12-6015886401,TB3,6015886401,УЛ. ВИШОВГРАД,,,TB336015886401,TB866,0,0
TB3-TB295-5-13-6015886401,TB3,6015886401,УМБАЛ СВ. АННА-УХО,,,TB356015886401,TB295,0,0
TB3-TB295-2-17-6015886401,TB3,6015886401,УМБАЛ СВ. АННА-УХО,,,TB326015886401,TB295,0,0
TB3-TB295-4-19-6015886401,TB3,6015886401,УМБАЛ СВ. АННА-УХО,,,TB346015886401,TB295,0,0
TB3-TB866-1-8-6015886401,TB3,6015886401,УЛ. ВИШОВГРАД,,,TB316015886401,TB866,0,0
TB3-TB295-2-9-6015886401,TB3,6015886401,УМБАЛ СВ. АННА-УХО,,,TB326015886401,TB295,0,0
TB3-TB109-2-25-6015886401,TB3,6015886401,ПЛОЩАД  НА АВИАЦИЯТА,,,TB326015886401,TB109,0,0
TB3-TB866-1-10-6015886401,TB3,6015886401,УЛ. ВИШОВГРАД,,,TB316015886401,TB866,0,0
A99-A3858-2-7-35998379791,A99,35998379791,УЛ. ГЕН. ГУРКО,,,A99235998379791,A3858,0,0
TB3-TB866-1-16-6015886401,TB3,6015886401,УЛ. ВИШОВГРАД,,,TB316015886401,TB866,0,0
TB3-TB866-8-19-6015886401,TB3,6015886401,УЛ. ВИШОВГРАД,,,TB386015886401,TB866,0,0
TB3-TB295-6-23-6015886401,TB3,6015886401,УМБАЛ СВ. АННА-УХО,,,TB366015886401,TB295,0,0
TB3-TB295-5-7-6015886401,TB3,6015886401,УМБАЛ СВ. АННА-УХО,,,TB356015886401,TB295,0,0
TB3-TB295-5-19-6015886401,TB3,6015886401,УМБАЛ СВ. АННА-УХО,,,TB356015886401,TB295,0,0
A99-A1316-3-16-35998379791,A99,35998379791,ЛЕТИЩЕ СОФИЯ ТЕРМИНАЛ 2,,,A99335998379791,A1316,0,0
TB3-TB866-6-10-6015886401,TB3,6015886401,УЛ. ВИШОВГРАД,,,TB366015886401,TB866,0,0
TB3-TB507-7-2-6015886401,TB3,6015886401,УМБАЛ СВ. АННА-УХО,,,TB376015886401,TB507,0,0
TB3-TB866-6-8-6015886401,TB3,6015886401,УЛ. ВИШОВГРАД,,,TB366015886401,TB866,0,0
TB3-TB109-4-25-6015886401,TB3,6015886401,ПЛОЩАД  НА АВИАЦИЯТА,,,TB346015886401,TB109,0,0
A99-A3858-4-14-35998379791,A99,35998379791,УЛ. ГЕН. ГУРКО,,,A99435998379791,A3858,0,0
TB3-TB295-8-24-6015886401,TB3,6015886401,УМБАЛ СВ. АННА-УХО,,,TB386015886401,TB295,0,0
TB3-TB866-4-14-6015886401,TB3,6015886401,УЛ. ВИШОВГРАД,,,TB346015886401,TB866,0,0
TB3-TB295-8-4-6015886401,TB3,6015886401,УМБАЛ СВ. АННА-УХО,,,TB386015886401,TB295,0,0
TB3-TB866-3-8-6015886401,TB3,6015886401,УЛ. ВИШОВГРАД,,,TB336015886401,TB866,0,0
TB3-TB295-1-5-6015886401,TB3,6015886401,УМБАЛ СВ. АННА-УХО,,,TB316015886401,TB295,0,0
TB3-TB49-9-23-6015886401,TB3,6015886401,ПЛОЩАД НА АВИАЦИЯТА,,,TB396015886401,TB49,0,0
TB3-TB866-4-24-6015886401,TB3,6015886401,УЛ. ВИШОВГРАД,,,TB346015886401,TB866,0,0
TB3-TB295-4-5-6015886401,TB3,6015886401,УМБАЛ СВ. АННА-УХО,,,TB346015886401,TB295,0,0
TB3-TB866-6-24-6015886401,TB3,6015886401,УЛ. ВИШОВГРАД,,,TB366015886401,TB866,0,0
TB3-TB866-6-6-6015886401,TB3,6015886401,УЛ. ВИШОВГРАД,,,TB366015886401,TB866,0,0
TB3-TB295-9-20-6015886401,TB3,6015886401,УМБАЛ СВ. АННА-УХО,,,TB396015886401,TB295,0,0
TB3-TB866-2-16-6015886401,TB3,6015886401,УЛ. ВИШОВГРАД,,,TB326015886401,TB866,0,0
TB3-TB295-4-11-6015886401,TB3,6015886401,УМБАЛ СВ. АННА-УХО,,,TB346015886401,TB295,0,0
TB3-TB866-2-14-6015886401,TB3,6015886401,УЛ. ВИШОВГРАД,,,TB326015886401,TB866,0,0
TB3-TB295-4-21-6015886401,TB3,6015886401,УМБАЛ СВ. АННА-УХО,,,TB346015886401,TB295,0,0
TB3-TB295-5-5-6015886401,TB3,6015886401,УМБАЛ СВ. АННА-УХО,,,TB356015886401,TB295,0,0
TB3-TB866-2-20-6015886401,TB3,6015886401,УЛ. ВИШОВГРАД,,,TB326015886401,TB866,0,0
TB3-TB295-4-3-6015886401,TB3,6015886401,УМБАЛ СВ. АННА-УХО,,,TB346015886401,TB295,0,0
TB3-TB866-9-3-6015886401,TB3,6015886401,УЛ. ВИШОВГРАД,,,TB396015886401,TB866,0,0
TB3-TB872-6-2-6015886401,TB3,6015886401,УЛ. ВИШОВГРАД,,,TB366015886401,TB872,0,0
TB3-TB295-6-7-6015886401,TB3,6015886401,УМБАЛ СВ. АННА-УХО,,,TB366015886401,TB295,0,0
TB3-TB866-4-10-6015886401,TB3,6015886401,УЛ. ВИШОВГРАД,,,TB346015886401,TB866,0,0
A99-A1316-3-26-35998379791,A99,35998379791,ЛЕТИЩЕ СОФИЯ ТЕРМИНАЛ 2,,,A99335998379791,A1316,0,0
TB3-TB866-9-15-6015886401,TB3,6015886401,УЛ. ВИШОВГРАД,,,TB396015886401,TB866,0,0
TB3-TB295-1-7-6015886401,TB3,6015886401,УМБАЛ СВ. АННА-УХО,,,TB316015886401,TB295,0,0
TB3-TB866-3-4-6015886401,TB3,6015886401,УЛ. ВИШОВГРАД,,,TB336015886401,TB866,0,0
TB3-TB295-7-4-6015886401,TB3,6015886401,УМБАЛ СВ. АННА-УХО,,,TB376015886401,TB295,0,0
TB3-TB295-4-15-6015886401,TB3,6015886401,УМБАЛ СВ. АННА-УХО,,,TB346015886401,TB295,0,0
A99-A1316-5-8-35998379791,A99,35998379791,ЛЕТИЩЕ СОФИЯ ТЕРМИНАЛ 2,,,A99535998379791,A1316,0,0
TB3-TB866-8-9-6015886401,TB3,6015886401,УЛ. ВИШОВГРАД,,,TB386015886401,TB866,0,0
TB3-TB866-4-18-6015886401,TB3,6015886401,УЛ. ВИШОВГРАД,,,TB346015886401,TB866,0,0
TB3-TB866-5-14-6015886401,TB3,6015886401,УЛ. ВИШОВГРАД,,,TB356015886401,TB866,0,0
TB3-TB872-3-2-6015886401,TB3,6015886401,УЛ. ВИШОВГРАД,,,TB336015886401,TB872,0,0
TB3-TB866-5-16-6015886401,TB3,6015886401,УЛ. ВИШОВГРАД,,,TB356015886401,TB866,0,0
A99-A1316-1-24-35998379791,A99,35998379791,ЛЕТИЩЕ СОФИЯ ТЕРМИНАЛ 2,,,A99135998379791,A1316,0,0
TB3-TB866-5-12-6015886401,TB3,6015886401,УЛ. ВИШОВГРАД,,,TB356015886401,TB866,0,0
TB3-TB866-2-24-6015886401,TB3,6015886401,УЛ. ВИШОВГРАД,,,TB326015886401,TB866,0,0
TB3-TB295-3-19-6015886401,TB3,6015886401,УМБАЛ СВ. АННА-УХО,,,TB336015886401,TB295,0,0
TB3-TB866-7-5-6015886401,TB3,6015886401,УЛ. ВИШОВГРАД,,,TB376015886401,TB866,0,0
TB3-TB295-2-3-6015886401,TB3,6015886401,УМБАЛ СВ. АННА-УХО,,,TB326015886401,TB295,0,0
TB3-TB295-8-14-6015886401,TB3,6015886401,УМБАЛ СВ. АННА-УХО,,,TB386015886401,TB295,0,0
TB3-TB295-1-17-6015886401,TB3,6015886401,УМБАЛ СВ. АННА-УХО,,,TB316015886401,TB295,0,0
TB3-TB866-8-23-6015886401,TB3,6015886401,УЛ. ВИШОВГРАД,,,TB386015886401,TB866,0,0
TB3-TB866-8-17-6015886401,TB3,6015886401,УЛ. ВИШОВГРАД,,,TB386015886401,TB866,0,0
TB3-TB295-2-19-6015886401,TB3,6015886401,УМБАЛ СВ. АННА-УХО,,,TB326015886401,TB295,0,0
TB3-TB295-9-4-6015886401,TB3,6015886401,УМБАЛ СВ. АННА-УХО,,,TB396015886401,TB295,0,0
A99-A3858-6-22-35998379791,A99,35998379791,УЛ. ГЕН. ГУРКО,,,A99635998379791,A3858,0,0
TB3-TB295-3-17-6015886401,TB3,6015886401,УМБАЛ СВ. АННА-УХО,,,TB336015886401,TB295,0,0
TB3-TB866-6-22-6015886401,TB3,6015886401,УЛ. ВИШОВГРАД,,,TB366015886401,TB866,0,0
TB3-TB866-7-3-6015886401,TB3,6015886401,УЛ. ВИШОВГРАД,,,TB376015886401,TB866,0,0
A99-A1316-5-6-35998379791,A99,35998379791,ЛЕТИЩЕ СОФИЯ ТЕРМИНАЛ 2,,,A99535998379791,A1316,0,0
TB3-TB866-9-19-6015886401,TB3,6015886401,УЛ. ВИШОВГРАД,,,TB396015886401,TB866,0,0
TB3-TB866-1-22-6015886401,TB3,6015886401,УЛ. ВИШОВГРАД,,,TB316015886401,TB866,0,0
TB3-TB295-3-21-6015886401,TB3,6015886401,УМБАЛ СВ. АННА-УХО,,,TB336015886401,TB295,0,0
TB3-TB866-1-12-6015886401,TB3,6015886401,УЛ. ВИШОВГРАД,,,TB316015886401,TB866,0,0
TB3-TB295-7-22-6015886401,TB3,6015886401,УМБАЛ СВ. АННА-УХО,,,TB376015886401,TB295,0,0
TB3-TB872-4-2-6015886401,TB3,6015886401,УЛ. ВИШОВГРАД,,,TB346015886401,TB872,0,0
TB3-TB866-3-10-6015886401,TB3,6015886401,УЛ. ВИШОВГРАД,,,TB336015886401,TB866,0,0
TB3-TB295-6-17-6015886401,TB3,6015886401,УМБАЛ СВ. АННА-УХО,,,TB366015886401,TB295,0,0
TB3-TB295-3-23-6015886401,TB3,6015886401,УМБАЛ СВ. АННА-УХО,,,TB336015886401,TB295,0,0
TB3-TB295-6-15-6015886401,TB3,6015886401,УМБАЛ СВ. АННА-УХО,,,TB366015886401,TB295,0,0
TB3-TB295-5-23-6015886401,TB3,6015886401,УМБАЛ СВ. АННА-УХО,,,TB356015886401,TB295,0,0
TB3-TB866-7-15-6015886401,TB3,6015886401,УЛ. ВИШОВГРАД,,,TB376015886401,TB866,0,0
TB3-TB866-4-8-6015886401,TB3,6015886401,УЛ. ВИШОВГРАД,,,TB346015886401,TB866,0,0
TB3-TB49-7-23-6015886401,TB3,6015886401,ПЛОЩАД НА АВИАЦИЯТА,,,TB376015886401,TB49,0,0
TB3-TB866-4-20-6015886401,TB3,6015886401,УЛ. ВИШОВГРАД,,,TB346015886401,TB866,0,0
TB3-TB866-3-6-6015886401,TB3,6015886401,УЛ. ВИШОВГРАД,,,TB336015886401,TB866,0,0
TB3-TB866-5-4-6015886401,TB3,6015886401,УЛ. ВИШОВГРАД,,,TB356015886401,TB866,0,0
TB3-TB866-2-22-6015886401,TB3,6015886401,УЛ. ВИШОВГРАД,,,TB326015886401,TB866,0,0
TB3-TB866-2-4-6015886401,TB3,6015886401,УЛ. ВИШОВГРАД,,,TB326015886401,TB866,0,0
TB3-TB295-1-3-6015886401,TB3,6015886401,УМБАЛ СВ. АННА-УХО,,,TB316015886401,TB295,0,0
